feature,importance
"task_Robot_I (A)__fft_coefficient__attr_""angle""__coeff_14",5.1343694177547956e-05
task_Robot_I (A)__binned_entropy__max_bins_10,5.0941046152325965e-05
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_11",5.088592367837095e-05
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_7",4.9964847949886134e-05
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_49",4.905883491623474e-05
"intr_Current (V)__fft_coefficient__attr_""imag""__coeff_70",4.9033954211812555e-05
"intr_Current (V)__cwt_coefficients__coeff_10__w_5__widths_(2, 5, 10, 20)",4.8361149255528374e-05
"intr_Torque (Nm)__fft_coefficient__attr_""imag""__coeff_39",4.814429527400842e-05
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_28",4.722869017665858e-05
intr_Current (V)__last_location_of_maximum,4.70812454347787e-05
"task_Robot_I (A)__fft_coefficient__attr_""imag""__coeff_72",4.683601005593714e-05
"intr_Current (V)__fft_coefficient__attr_""real""__coeff_14",4.630886823218106e-05
"task_Robot_I (A)__fft_coefficient__attr_""imag""__coeff_19",4.61580522843242e-05
"task_Robot_I (A)__fft_coefficient__attr_""angle""__coeff_55",4.572955735585579e-05
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_69",4.547970531817486e-05
task_Robot_I (A)__ratio_value_number_to_time_series_length,4.502897706168359e-05
"task_Robot_I (A)__fft_coefficient__attr_""imag""__coeff_86",4.484029864192255e-05
"intr_Current (V)__fft_coefficient__attr_""imag""__coeff_59",4.446344126169275e-05
