feature,importance
"task_Robot_I (A)__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.4",0.0012397453944043041
intr_Current (V)__mean,0.0012274697682577954
"intr_Torque (Nm)__fft_coefficient__attr_""abs""__coeff_16",0.001212621610629912
"intr_Torque (Nm)__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.0",0.0012102975310175213
"intr_Torque (Nm)__fft_coefficient__attr_""imag""__coeff_39",0.001201266470326847
"intr_Torque (Nm)__fft_coefficient__attr_""real""__coeff_6",0.0012009749300714453
"task_Robot_I (A)__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.0",0.0011955970781349198
"intr_Torque (Nm)__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""var""",0.0011686058356469365
"intr_Torque (Nm)__fft_coefficient__attr_""real""__coeff_37",0.0011536852220871
intr_Torque (Nm)__ratio_beyond_r_sigma__r_0.5,0.0011097955757339124
intr_Current (V)__abs_energy,0.0010895930789902213
"task_Robot_I (A)__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""max""",0.0010865373328151568
"intr_Torque (Nm)__fft_coefficient__attr_""abs""__coeff_42",0.0010814001352973262
task_Robot_I (A)__variance,0.0010723891435670896
"intr_Torque (Nm)__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.4",0.001063090197197419
"task_Robot_I (A)__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.4",0.001043405588055262
"audio_Amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.4",0.0010317203844660966
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_71",0.001021759284254623
"intr_Torque (Nm)__fft_coefficient__attr_""imag""__coeff_22",0.0010196133289130692
"intr_Torque (Nm)__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.4",0.001013036768558196
"task_Robot_I (A)__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.2",0.0010109826256723318
"intr_Torque (Nm)__fft_coefficient__attr_""angle""__coeff_29",0.0009858421813492286
"intr_Torque (Nm)__fft_coefficient__attr_""abs""__coeff_71",0.0009739629286561691
intr_Torque (Nm)__energy_ratio_by_chunks__num_segments_10__segment_focus_0,0.0009703865637447773
"intr_Current (V)__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""max""",0.0009631780461872749
intr_Torque (Nm)__index_mass_quantile__q_0.3,0.0009620693175179092
"intr_Torque (Nm)__fft_coefficient__attr_""angle""__coeff_2",0.0009432101735454298
"intr_Torque (Nm)__fft_coefficient__attr_""abs""__coeff_2",0.0009428469125368308
"intr_Torque (Nm)__fft_coefficient__attr_""imag""__coeff_83",0.0009362090763382155
"intr_Current (V)__fft_coefficient__attr_""real""__coeff_12",0.0009314010417452508
intr_Current (V)__energy_ratio_by_chunks__num_segments_10__segment_focus_9,0.0009150225257323538
intr_Torque (Nm)__absolute_sum_of_changes,0.0008903723645011127
intr_Current (V)__lempel_ziv_complexity__bins_2,0.0008901414182705075
"intr_Torque (Nm)__fft_coefficient__attr_""imag""__coeff_63",0.0008888735630941335
"intr_Current (V)__fft_coefficient__attr_""angle""__coeff_10",0.0008634679059446867
"task_Robot_I (A)__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""var""",0.0008589651735935808
"intr_Torque (Nm)__fft_coefficient__attr_""abs""__coeff_38",0.0008412056386120212
"task_Robot_I (A)__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.0",0.0008394420262342862
"intr_Torque (Nm)__agg_linear_trend__attr_""slope""__chunk_len_50__f_agg_""mean""",0.0008307407369631006
"task_Robot_I (A)__fft_coefficient__attr_""real""__coeff_1",0.0008162593742746882
task_Robot_I (A)__autocorrelation__lag_7,0.0008145236610079164
"task_Robot_I (A)__linear_trend__attr_""slope""",0.0008017662367662196
"intr_Current (V)__fft_coefficient__attr_""real""__coeff_6",0.0007959798785740911
"intr_Torque (Nm)__fft_coefficient__attr_""imag""__coeff_5",0.0007890711514701716
