id,task_Robot_I (A)__mean,task_Robot_I (A)__std,task_Robot_I (A)__rms,task_Robot_I (A)__peak,task_Robot_I (A)__peak_time,task_Robot_I (A)__range,task_Robot_I (A)__area,task_Robot_I (A)__wl,task_Robot_I (A)__iqr,task_Robot_I (A)__skew,task_Robot_I (A)__kurt,task_Robot_I (A)__max_grad,intr_Torque (Nm)__mean,intr_Torque (Nm)__std,intr_Torque (Nm)__min,intr_Torque (Nm)__max,intr_Torque (Nm)__range,intr_Torque (Nm)__rms,intr_Current (V)__mean,intr_Current (V)__std,intr_Current (V)__min,intr_Current (V)__max,intr_Current (V)__range,intr_Current (V)__rms
414,0.8788485172020861,0.13827220669610785,0.8896594400853153,1.6273950706612288,908.963,1.135698488091327,3687.6101468455395,28.951319708497202,0.1094463145110488,1.656163197910507,7.158565002470871,0.10727607449439147,0.029774593068065586,0.003913434188674477,-0.0047606925778555,0.0730306612424244,0.0777913538202799,0.030030673644092395,0.29905780403507554,0.016591901381205483,-0.0307160474405592,0.3818282523986013,0.4125442998391605,0.2995177145774942
415,0.8233871614163595,0.1378836809347835,0.8348522785819149,1.5032329751150542,144.649,0.9858605421572336,2980.6033772124947,27.207902490910733,0.1322591213103933,1.3460741584933957,7.903582189855634,0.1065296814708585,0.3282097737020635,0.40211700636472253,-0.0014971556214451,1.5073550415850858,1.508852197206531,0.5190565887851594,0.5432162846774345,0.34684755190621525,-0.0543468958363639,1.5559703740792583,1.6103172699156223,0.6445053577760934
416,0.8479114464011841,0.10847384552709644,0.8548218505054631,1.2625099668299524,289.5440000000001,0.6381204149746736,3069.041919103759,23.7652079551265,0.07777774976814489,1.7684532163204059,6.170495421176539,0.06038562035420003,0.02857172179967128,0.003408468689243251,-0.0006205316079253,0.0377194573447553,0.0383399889526806,0.0287743105113461,0.28155293896360817,0.018548428024621404,-0.0145758781818181,0.3032899580629379,0.317865836244756,0.28216325349206944
417,0.8553419187402317,0.11730189668803506,0.8633478632166941,1.382109988722414,276.79,0.7686443506456204,3092.6422509370796,23.029293537590966,0.07564193481678261,1.9512903836303743,7.002205316315781,0.07051284520869072,0.028441513664773203,0.003307870684127814,-0.002695536734965,0.0358135387009325,0.038509075435897495,0.028633227341785854,0.2831027628362178,0.017967942999020717,-0.0135002933006995,0.3056467051328679,0.3191469984335674,0.28367238374772374
418,0.8568561435309964,0.11188046702411579,0.8641294403087687,1.4344632852366763,1.5889999999999418,0.7950934286439932,3094.448760770095,21.876935710617378,0.07945119641829401,2.0384813819450622,7.604828590283528,0.05761826493322708,0.028874254788299285,0.0033791585476804923,-0.0028202997117948,0.0388521741442891,0.0416724738560839,0.029071314075390303,0.2826607963845845,0.015770156281860633,-0.0542423250849442,0.312721233177157,0.3669635582621012,0.28310037732564375
419,0.9065757945700691,0.09400038504058626,0.9114360886469938,1.2491020134416402,162.78700000000003,0.5213781529375725,3277.9515141636193,21.161291621150873,0.07625283178951026,1.684610552989222,5.881834776400919,0.053599095378571215,0.029433956294419625,0.0035153145398477454,-0.0014364158258741,0.0521049554933334,0.053541371319207505,0.029643131067008922,0.2904183324265138,0.018785452783873183,-0.0115006454401889,0.3176531354289053,0.3291537808690942,0.2910252584324808
420,0.891711803374421,0.08549391786447623,0.8958008429718516,1.2434994089599003,327.55600000000004,0.7293929164741978,3218.797969317552,24.104793807084132,0.07136221668066711,1.3267384967120623,6.16030406015532,0.11284347731765543,0.029164138976184226,0.0032217384183860216,-0.0032011553074592,0.0359826245247087,0.0391837798321679,0.02934155075415566,0.29077806773282366,0.01771775407435628,-0.0197339883076924,0.3139611356666676,0.33369512397436,0.2913173587067443
421,0.921077274616572,0.11271138110199465,0.9279478440327403,1.567012664978923,180.914,0.967469449634035,3334.2000902421714,23.942033586537978,0.07852479297248882,2.5174761819515057,12.071305802062238,0.08809515992788597,0.029089139833910087,0.0033746013012534554,-0.0024181033384615,0.0382086606272728,0.0406267639657343,0.02928422766984296,0.298890895603532,0.015938822432193557,-0.0557554030979021,0.328545559095572,0.3843009621934741,0.2993155751630818
422,0.9328404681769277,0.09071808995315975,0.9372412234389285,1.3643195217955737,351.44100000000003,0.8302087770146988,3382.409299000787,23.12070975643302,0.07945229230709627,1.3327560592953187,7.088960690544093,0.11738211110166186,0.029507940154105617,0.003363915750419791,-0.0019174097883449,0.03767513423007,0.039592544018414895,0.029699064990571684,0.29802463191002826,0.015988408820492205,-0.0607235780251748,0.3288798981258751,0.3896034761510499,0.29845319640057305
423,0.9242971884807932,0.08415072223729565,0.9281199473594766,1.344205659682506,362.945,0.6252358070612529,3393.8739500747433,24.38233789338895,0.07263867121955525,1.564603989008992,6.285638406180344,0.09529755887040148,0.029751802958413162,0.0037790101955004476,-0.0022851323207459,0.057353209923077,0.059638342243822896,0.029990843558225212,0.29674334573663436,0.016255137583209445,-0.0559282622517482,0.3292576401491851,0.3851859024009333,0.2971882277897642
424,0.928341288445839,0.07093393881770385,0.9310473519158271,1.1896465682416242,24.03800000000001,0.5697099519107792,3362.2641024436475,22.60049920536762,0.07223880881628542,0.8564315218726855,4.95303914163374,0.08768858182007244,0.029745098941707654,0.003411481973089367,-0.0021538027953379,0.0369823713484849,0.039136174143822804,0.029940092189315173,0.2952329967498508,0.015693624029928917,-0.0642149564335664,0.316816565142192,0.38103152157575837,0.2956498134704133
425,0.9351185335915445,0.08110556506813447,0.9386292050386147,1.5173437408048582,344.02700000000004,0.8220005576142582,3366.1873551989543,23.182123174619704,0.07745129717624422,1.6180410685542461,8.891517277619666,0.12236437831174718,0.030174906096791153,0.003564382064983147,-0.0024952593585081,0.0430235248494173,0.0455187842079254,0.030384696435135528,0.29489036379208344,0.01611705459764599,-0.0524945010181819,0.3277637673496513,0.38025826836783316,0.2953304693158679
