feature,importance_mean,importance_std
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_38",0.0,0.0
intr_Torque (Nm)__lempel_ziv_complexity__bins_10,0.0,0.0
task_Robot_I (A)__symmetry_looking__r_0.1,0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""angle""__coeff_41",0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""angle""__coeff_65",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_90",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_57",0.0,0.0
intr_Torque (Nm)__permutation_entropy__dimension_7__tau_1,0.0,0.0
"task_Robot_I (A)__agg_linear_trend__attr_""rvalue""__chunk_len_50__f_agg_""mean""",0.0,0.0
intr_Torque (Nm)__autocorrelation__lag_9,0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_55",0.0,0.0
intr_Torque (Nm)__partial_autocorrelation__lag_1,0.0,0.0
intr_Torque (Nm)__autocorrelation__lag_1,0.0,0.0
intr_Current (V)__autocorrelation__lag_8,0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_58",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_7",0.0,0.0
intr_Current (V)__autocorrelation__lag_7,0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""angle""__coeff_21",0.0,0.0
task_Robot_I (A)__variation_coefficient,0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_88",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""real""__coeff_22",0.0,0.0
intr_Current (V)__autocorrelation__lag_5,0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_77",0.0,0.0
intr_Current (V)__ar_coefficient__coeff_2__k_10,0.0,0.0
intr_Torque (Nm)__autocorrelation__lag_4,0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_73",0.0,0.0
intr_Torque (Nm)__ar_coefficient__coeff_9__k_10,0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_78",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_71",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_82",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_51",0.0,0.0
intr_Current (V)__lempel_ziv_complexity__bins_2,0.0,0.0
intr_Torque (Nm)__mean_second_derivative_central,0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_85",0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""angle""__coeff_8",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_66",0.0,0.0
"task_Robot_I (A)__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.2",0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""imag""__coeff_49",0.0,0.0
"intr_Current (V)__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.6",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_89",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_80",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""angle""__coeff_35",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""imag""__coeff_3",0.0,0.0
"intr_Current (V)__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""min""",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_67",0.0,0.0
intr_Torque (Nm)__energy_ratio_by_chunks__num_segments_10__segment_focus_4,0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_93",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""angle""__coeff_43",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_87",0.0,0.0
intr_Torque (Nm)__quantile__q_0.3,0.0,0.0
intr_Torque (Nm)__spkt_welch_density__coeff_8,0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""imag""__coeff_8",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""imag""__coeff_28",0.0,0.0
intr_Current (V)__mean_n_absolute_max__number_of_maxima_7,0.0,0.0
"intr_Current (V)__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.6",0.0,0.0
intr_Torque (Nm)__maximum,0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""real""__coeff_80",0.0,0.0
"intr_Torque (Nm)__change_quantiles__f_agg_""mean""__isabs_True__qh_0.2__ql_0.0",0.0,0.0
intr_Current (V)__ar_coefficient__coeff_7__k_10,0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_1",0.0,0.0
"intr_Torque (Nm)__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""var""",0.0,0.0
intr_Torque (Nm)__quantile__q_0.9,0.0,0.0
intr_Torque (Nm)__c3__lag_2,0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_65",0.0,0.0
intr_Torque (Nm)__count_below_mean,0.0,0.0
intr_Torque (Nm)__c3__lag_3,0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""real""__coeff_40",0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""imag""__coeff_45",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_97",0.0,0.0
intr_Current (V)__permutation_entropy__dimension_7__tau_1,0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""real""__coeff_23",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""angle""__coeff_2",0.0,0.0
intr_Torque (Nm)__energy_ratio_by_chunks__num_segments_10__segment_focus_8,0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""real""__coeff_38",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""imag""__coeff_44",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_85",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_81",0.0,0.0
task_Robot_I (A)__fourier_entropy__bins_10,0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_91",0.0,0.0
"task_Robot_I (A)__change_quantiles__f_agg_""var""__isabs_True__qh_0.4__ql_0.2",0.0,0.0
intr_Current (V)__permutation_entropy__dimension_4__tau_1,0.0,0.0
intr_Current (V)__quantile__q_0.3,0.0,0.0
"intr_Current (V)__cwt_coefficients__coeff_5__w_20__widths_(2, 5, 10, 20)",0.0,0.0
intr_Torque (Nm)__ar_coefficient__coeff_10__k_10,0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""angle""__coeff_45",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_68",0.0,0.0
"task_Robot_I (A)__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.2",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""angle""__coeff_11",0.0,0.0
intr_Torque (Nm)__absolute_maximum,0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_88",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_63",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""imag""__coeff_53",0.0,0.0
"task_Robot_I (A)__agg_linear_trend__attr_""slope""__chunk_len_50__f_agg_""var""",0.0,0.0
intr_Torque (Nm)__quantile__q_0.2,0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""imag""__coeff_2",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_74",0.0,0.0
"intr_Current (V)__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.6",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_75",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""real""__coeff_1",0.0,0.0
task_Robot_I (A)__ratio_beyond_r_sigma__r_5,0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""angle""__coeff_64",0.0,0.0
intr_Current (V)__spkt_welch_density__coeff_8,0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_49",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_39",0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""angle""__coeff_44",0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""angle""__coeff_43",0.0,0.0
intr_Current (V)__ar_coefficient__coeff_9__k_10,0.0,0.0
"task_Robot_I (A)__fft_aggregated__aggtype_""kurtosis""",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_83",0.0,0.0
intr_Torque (Nm)__abs_energy,0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""imag""__coeff_96",0.0,0.0
"intr_Torque (Nm)__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.6",0.0,0.0
intr_Current (V)__permutation_entropy__dimension_5__tau_1,0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_84",0.0,0.0
"intr_Current (V)__change_quantiles__f_agg_""var""__isabs_False__qh_0.4__ql_0.0",0.0,0.0
"intr_Current (V)__cwt_coefficients__coeff_4__w_20__widths_(2, 5, 10, 20)",0.0,0.0
intr_Torque (Nm)__autocorrelation__lag_5,0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""abs""__coeff_35",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""imag""__coeff_8",0.0,0.0
intr_Torque (Nm)__autocorrelation__lag_3,0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""imag""__coeff_2",0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""real""__coeff_39",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_79",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""angle""__coeff_12",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""real""__coeff_10",0.0,0.0
intr_Torque (Nm)__mean_n_absolute_max__number_of_maxima_7,0.0,0.0
"task_Robot_I (A)__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""var""",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_76",0.0,0.0
intr_Current (V)__longest_strike_below_mean,0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_92",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_28",0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""real""__coeff_49",0.0,0.0
"intr_Current (V)__cwt_coefficients__coeff_4__w_10__widths_(2, 5, 10, 20)",0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""angle""__coeff_70",0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""abs""__coeff_10",0.0,0.0
"task_Robot_I (A)__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.2",0.0,0.0
"task_Robot_I (A)__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.2",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""angle""__coeff_93",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_72",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""angle""__coeff_2",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""real""__coeff_73",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_27",0.0,0.0
task_Robot_I (A)__last_location_of_minimum,0.0,0.0
task_Robot_I (A)__first_location_of_minimum,0.0,0.0
"intr_Torque (Nm)__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.0",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""real""__coeff_98",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_83",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""angle""__coeff_15",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""angle""__coeff_17",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_74",0.0,0.0
"intr_Torque (Nm)__change_quantiles__f_agg_""var""__isabs_False__qh_0.2__ql_0.0",0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""real""__coeff_70",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_79",0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""angle""__coeff_6",0.0,0.0
intr_Current (V)__longest_strike_above_mean,0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""angle""__coeff_14",0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""angle""__coeff_56",0.0,0.0
task_Robot_I (A)__minimum,0.0,0.0
intr_Torque (Nm)__quantile__q_0.1,0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""angle""__coeff_62",0.0,0.0
intr_Current (V)__ar_coefficient__coeff_3__k_10,0.0,0.0
"intr_Current (V)__cwt_coefficients__coeff_2__w_10__widths_(2, 5, 10, 20)",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""imag""__coeff_47",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_42",0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""imag""__coeff_42",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_70",0.0,0.0
"intr_Torque (Nm)__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.4",0.0,0.0
intr_Current (V)__ar_coefficient__coeff_0__k_10,0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""angle""__coeff_49",0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""angle""__coeff_14",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_71",0.0,0.0
intr_Current (V)__autocorrelation__lag_2,0.0,0.0
"intr_Current (V)__cwt_coefficients__coeff_3__w_5__widths_(2, 5, 10, 20)",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""angle""__coeff_42",0.0,0.0
"intr_Current (V)__cwt_coefficients__coeff_3__w_2__widths_(2, 5, 10, 20)",0.0,0.0
task_Robot_I (A)__ar_coefficient__coeff_1__k_10,0.0,0.0
"intr_Current (V)__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.0",0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""angle""__coeff_60",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""real""__coeff_2",0.0,0.0
intr_Current (V)__fourier_entropy__bins_2,0.0,0.0
task_Robot_I (A)__large_standard_deviation__r_0.25,0.0,0.0
"intr_Torque (Nm)__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.4",0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""angle""__coeff_15",0.0,0.0
"task_Robot_I (A)__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""var""",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_60",0.0,0.0
intr_Torque (Nm)__sum_of_reoccurring_data_points,0.0,0.0
intr_Current (V)__skewness,0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_96",0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""imag""__coeff_40",0.0,0.0
intr_Current (V)__autocorrelation__lag_3,0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_97",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_45",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_2",0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""abs""__coeff_3",0.0,0.0
intr_Current (V)__sum_of_reoccurring_values,0.0,0.0
intr_Torque (Nm)__large_standard_deviation__r_0.1,0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_67",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_3",0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""abs""__coeff_2",0.0,0.0
intr_Torque (Nm)__large_standard_deviation__r_0.30000000000000004,0.0,0.0
task_Robot_I (A)__lempel_ziv_complexity__bins_2,0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_40",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""imag""__coeff_46",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_41",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""imag""__coeff_28",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""real""__coeff_6",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_43",0.0,0.0
task_Robot_I (A)__quantile__q_0.6,0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""angle""__coeff_19",0.0,0.0
intr_Torque (Nm)__ratio_beyond_r_sigma__r_6,0.0,0.0
"intr_Current (V)__cwt_coefficients__coeff_2__w_20__widths_(2, 5, 10, 20)",0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""abs""__coeff_54",0.0,0.0
"intr_Current (V)__cwt_coefficients__coeff_8__w_5__widths_(2, 5, 10, 20)",0.0,0.0
"intr_Current (V)__cwt_coefficients__coeff_2__w_2__widths_(2, 5, 10, 20)",0.0,0.0
task_Robot_I (A)__root_mean_square,0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_29",0.0,0.0
"task_Robot_I (A)__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""var""",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""imag""__coeff_36",0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""real""__coeff_12",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""imag""__coeff_8",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_58",0.0,0.0
intr_Current (V)__ar_coefficient__coeff_10__k_10,0.0,0.0
"intr_Current (V)__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""min""",0.0,0.0
intr_Current (V)__lempel_ziv_complexity__bins_3,0.0,0.0
"intr_Torque (Nm)__agg_autocorrelation__f_agg_""mean""__maxlag_40",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""imag""__coeff_51",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""angle""__coeff_22",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_59",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""imag""__coeff_60",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_63",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_61",0.0,0.0
intr_Current (V)__large_standard_deviation__r_0.15000000000000002,0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""angle""__coeff_10",0.0,0.0
task_Robot_I (A)__permutation_entropy__dimension_5__tau_1,0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""imag""__coeff_39",0.0,0.0
"intr_Current (V)__agg_autocorrelation__f_agg_""var""__maxlag_40",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""angle""__coeff_23",0.0,0.0
"task_Robot_I (A)__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""min""",0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""abs""__coeff_49",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""imag""__coeff_79",0.0,0.0
"task_Robot_I (A)__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.6",0.0,0.0
"intr_Current (V)__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""max""",0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""real""__coeff_4",0.0,0.0
"intr_Torque (Nm)__agg_linear_trend__attr_""stderr""__chunk_len_50__f_agg_""max""",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""angle""__coeff_89",0.0,0.0
"task_Robot_I (A)__agg_linear_trend__attr_""rvalue""__chunk_len_50__f_agg_""min""",0.0,0.0
"intr_Current (V)__cwt_coefficients__coeff_1__w_2__widths_(2, 5, 10, 20)",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_9",0.0,0.0
task_Robot_I (A)__benford_correlation,0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""real""__coeff_19",0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""abs""__coeff_41",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""imag""__coeff_1",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_39",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""angle""__coeff_30",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""imag""__coeff_99",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_99",0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""real""__coeff_42",0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""angle""__coeff_50",0.0,0.0
"intr_Torque (Nm)__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.4",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""real""__coeff_29",0.0,0.0
"intr_Torque (Nm)__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.6",0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""imag""__coeff_41",0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""real""__coeff_46",0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""angle""__coeff_54",0.0,0.0
"task_Robot_I (A)__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.6",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""imag""__coeff_38",0.0,0.0
"intr_Current (V)__cwt_coefficients__coeff_9__w_5__widths_(2, 5, 10, 20)",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""imag""__coeff_20",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""real""__coeff_21",0.0,0.0
task_Robot_I (A)__ar_coefficient__coeff_2__k_10,0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""angle""__coeff_39",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_44",0.0,0.0
"task_Robot_I (A)__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.8",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_64",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""real""__coeff_28",0.0,0.0
task_Robot_I (A)__mean,0.0,0.0
"intr_Torque (Nm)__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""min""",0.0,0.0
"intr_Current (V)__fft_aggregated__aggtype_""skew""",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""angle""__coeff_38",0.0,0.0
"intr_Torque (Nm)__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""min""",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""real""__coeff_75",0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""angle""__coeff_55",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""angle""__coeff_26",0.0,0.0
"task_Robot_I (A)__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""mean""",0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""abs""__coeff_7",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_46",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_48",0.0,0.0
"intr_Current (V)__cwt_coefficients__coeff_6__w_5__widths_(2, 5, 10, 20)",0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""angle""__coeff_68",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""real""__coeff_30",0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""angle""__coeff_20",0.0,0.0
"task_Robot_I (A)__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""max""",0.0,0.0
intr_Current (V)__ratio_beyond_r_sigma__r_2.5,0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_65",0.0,0.0
"intr_Current (V)__agg_autocorrelation__f_agg_""mean""__maxlag_40",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_7",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_95",0.0,0.0
intr_Torque (Nm)__energy_ratio_by_chunks__num_segments_10__segment_focus_5,0.0,0.0
intr_Torque (Nm)__symmetry_looking__r_0.1,0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""angle""__coeff_29",0.0,0.0
task_Robot_I (A)__fourier_entropy__bins_3,0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""real""__coeff_2",0.0,0.0
task_Robot_I (A)__sum_of_reoccurring_data_points,0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""angle""__coeff_5",0.0,0.0
"intr_Current (V)__cwt_coefficients__coeff_5__w_5__widths_(2, 5, 10, 20)",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_72",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_12",0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""angle""__coeff_40",0.0,0.0
"intr_Torque (Nm)__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.2",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_5",0.0,0.0
intr_Torque (Nm)__partial_autocorrelation__lag_4,0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""real""__coeff_71",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_80",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""imag""__coeff_22",0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""abs""__coeff_39",0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""abs""__coeff_55",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_94",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_8",0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""real""__coeff_40",0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""abs""__coeff_1",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_54",0.0,0.0
intr_Torque (Nm)__sum_of_reoccurring_values,0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""abs""__coeff_37",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""angle""__coeff_92",0.0,0.0
task_Robot_I (A)__quantile__q_0.7,0.0,0.0
intr_Current (V)__autocorrelation__lag_4,0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_1",0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""angle""__coeff_11",0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""angle""__coeff_13",0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""angle""__coeff_42",0.0,0.0
intr_Current (V)__abs_energy,0.0,0.0
"intr_Torque (Nm)__fft_aggregated__aggtype_""skew""",0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""angle""__coeff_46",0.0,0.0
task_Robot_I (A)__sum_of_reoccurring_values,0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_87",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""real""__coeff_91",0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""abs""__coeff_5",0.0,0.0
